index,filename,l1,l2,l3,l4
538,image_538.jpg,1.0,1.0,0.0,0.0
539,image_539.jpg,1.0,0.0,0.0,1.0
540,image_540.jpg,1.0,1.0,0.0,0.0
541,image_541.jpg,1.0,1.0,0.0,1.0
542,image_542.jpg,0.0,1.0,0.0,0.0
543,image_543.jpg,1.0,0.0,0.0,0.0
544,image_544.jpg,1.0,1.0,1.0,0.0
545,image_545.jpg,1.0,1.0,1.0,0.0
546,image_546.jpg,1.0,1.0,1.0,0.0
547,image_547.jpg,1.0,1.0,1.0,0.0
548,image_548.jpg,1.0,0.0,0.0,0.0
549,image_549.jpg,1.0,1.0,0.0,0.0
550,image_550.jpg,1.0,1.0,1.0,0.0
551,image_551.jpg,1.0,1.0,0.0,0.0
552,image_552.jpg,1.0,0.0,1.0,0.0
553,image_553.jpg,1.0,1.0,1.0,0.0
554,image_554.jpg,1.0,1.0,1.0,0.0
555,image_555.jpg,1.0,1.0,0.0,0.0
556,image_556.jpg,1.0,0.0,0.0,0.0
557,image_557.jpg,1.0,1.0,1.0,0.0
558,image_558.jpg,1.0,1.0,1.0,0.0
559,image_559.jpg,1.0,1.0,1.0,1.0
560,image_560.jpg,1.0,0.0,1.0,0.0
561,image_561.jpg,1.0,1.0,1.0,0.0
562,image_562.jpg,1.0,1.0,0.0,0.0
563,image_563.jpg,1.0,1.0,1.0,0.0
564,image_564.jpg,1.0,1.0,0.0,0.0
565,image_565.jpg,1.0,1.0,1.0,0.0
566,image_566.jpg,1.0,1.0,0.0,0.0
567,image_567.jpg,1.0,1.0,0.0,0.0
568,image_568.jpg,1.0,1.0,0.0,0.0
569,image_569.jpg,1.0,1.0,1.0,0.0
570,image_570.jpg,1.0,1.0,1.0,0.0
571,image_571.jpg,1.0,1.0,0.0,1.0
572,image_572.jpg,1.0,1.0,0.0,0.0
573,image_573.jpg,1.0,1.0,1.0,0.0
574,image_574.jpg,0.0,1.0,1.0,0.0
575,image_575.jpg,1.0,1.0,0.0,0.0
576,image_576.jpg,1.0,1.0,0.0,0.0
577,image_577.jpg,0.0,0.0,1.0,0.0
578,image_578.jpg,1.0,1.0,0.0,1.0
579,image_579.jpg,1.0,1.0,0.0,0.0
580,image_580.jpg,0.0,1.0,1.0,0.0
581,image_581.jpg,1.0,1.0,1.0,0.0
582,image_582.jpg,1.0,0.0,0.0,0.0
583,image_583.jpg,1.0,0.0,1.0,0.0
584,image_584.jpg,1.0,0.0,1.0,0.0
585,image_585.jpg,0.0,0.0,0.0,0.0
586,image_586.jpg,1.0,1.0,0.0,0.0
587,image_587.jpg,1.0,1.0,0.0,0.0
588,image_588.jpg,1.0,1.0,0.0,0.0
589,image_589.jpg,1.0,1.0,1.0,0.0
590,image_590.jpg,1.0,0.0,1.0,0.0
591,image_591.jpg,1.0,1.0,0.0,0.0
592,image_592.jpg,1.0,0.0,0.0,0.0
593,image_593.jpg,1.0,1.0,1.0,0.0
594,image_594.jpg,1.0,1.0,0.0,0.0
595,image_595.jpg,1.0,1.0,1.0,0.0
596,image_596.jpg,1.0,1.0,1.0,0.0
597,image_597.jpg,1.0,1.0,0.0,0.0
598,image_598.jpg,1.0,1.0,0.0,0.0
599,image_599.jpg,1.0,1.0,1.0,0.0
600,image_600.jpg,1.0,1.0,1.0,0.0
601,image_601.jpg,1.0,1.0,0.0,0.0
602,image_602.jpg,1.0,1.0,0.0,0.0
603,image_603.jpg,0.0,1.0,1.0,0.0
604,image_604.jpg,1.0,1.0,1.0,0.0
605,image_605.jpg,1.0,1.0,0.0,0.0
606,image_606.jpg,0.0,1.0,1.0,0.0
607,image_607.jpg,1.0,1.0,1.0,0.0
608,image_608.jpg,1.0,1.0,0.0,0.0
609,image_609.jpg,1.0,1.0,1.0,0.0
610,image_610.jpg,1.0,1.0,1.0,0.0
611,image_611.jpg,1.0,0.0,0.0,0.0
612,image_612.jpg,1.0,1.0,1.0,0.0
613,image_613.jpg,1.0,1.0,1.0,0.0
614,image_614.jpg,1.0,0.0,0.0,0.0
615,image_615.jpg,1.0,1.0,1.0,0.0
616,image_616.jpg,1.0,0.0,0.0,0.0
617,image_617.jpg,1.0,1.0,0.0,0.0
618,image_618.jpg,1.0,0.0,1.0,1.0
619,image_619.jpg,1.0,1.0,1.0,0.0
620,image_620.jpg,1.0,1.0,1.0,0.0
621,image_621.jpg,1.0,1.0,1.0,0.0
622,image_622.jpg,1.0,0.0,1.0,0.0
623,image_623.jpg,0.0,0.0,0.0,0.0
625,image_625.jpg,1.0,0.0,1.0,0.0
626,image_626.jpg,1.0,1.0,1.0,0.0
627,image_627.jpg,1.0,0.0,1.0,0.0
628,image_628.jpg,1.0,1.0,1.0,0.0
629,image_629.jpg,1.0,1.0,1.0,0.0
630,image_630.jpg,1.0,0.0,1.0,0.0
631,image_631.jpg,1.0,1.0,1.0,0.0
632,image_632.jpg,1.0,1.0,1.0,1.0
633,image_633.jpg,1.0,0.0,1.0,0.0
634,image_634.jpg,1.0,1.0,0.0,0.0
635,image_635.jpg,1.0,1.0,0.0,0.0
636,image_636.jpg,1.0,1.0,1.0,0.0
637,image_637.jpg,0.0,1.0,0.0,0.0
638,image_638.jpg,0.0,1.0,1.0,0.0
639,image_639.jpg,1.0,1.0,1.0,0.0
640,image_640.jpg,1.0,1.0,0.0,0.0
641,image_641.jpg,1.0,1.0,0.0,0.0
642,image_642.jpg,1.0,1.0,1.0,0.0
643,image_643.jpg,1.0,1.0,0.0,0.0
644,image_644.jpg,1.0,1.0,0.0,0.0
645,image_645.jpg,1.0,0.0,1.0,0.0
646,image_646.jpg,1.0,1.0,1.0,1.0
647,image_647.jpg,1.0,1.0,1.0,0.0
648,image_648.jpg,1.0,1.0,1.0,0.0
649,image_649.jpg,0.0,1.0,1.0,0.0
650,image_650.jpg,1.0,1.0,1.0,0.0
651,image_651.jpg,0.0,0.0,0.0,0.0
652,image_652.jpg,1.0,1.0,1.0,0.0
653,image_653.jpg,1.0,1.0,0.0,0.0
654,image_654.jpg,1.0,1.0,0.0,0.0
655,image_655.jpg,1.0,1.0,0.0,0.0
656,image_656.jpg,1.0,1.0,1.0,0.0
657,image_657.jpg,1.0,0.0,1.0,1.0
658,image_658.jpg,1.0,0.0,1.0,0.0
659,image_659.jpg,1.0,1.0,1.0,0.0
660,image_660.jpg,1.0,0.0,1.0,0.0
661,image_661.jpg,1.0,1.0,1.0,0.0
662,image_662.jpg,1.0,0.0,0.0,0.0
663,image_663.jpg,1.0,1.0,0.0,0.0
664,image_664.jpg,0.0,1.0,1.0,0.0
665,image_665.jpg,1.0,0.0,1.0,0.0
666,image_666.jpg,0.0,1.0,0.0,0.0
667,image_667.jpg,1.0,1.0,0.0,0.0
668,image_668.jpg,1.0,1.0,0.0,0.0
669,image_669.jpg,1.0,1.0,1.0,0.0
670,image_670.jpg,1.0,1.0,0.0,0.0
671,image_671.jpg,1.0,1.0,1.0,0.0
672,image_672.jpg,1.0,1.0,1.0,1.0
673,image_673.jpg,0.0,1.0,1.0,0.0
674,image_674.jpg,1.0,0.0,1.0,1.0
675,image_675.jpg,1.0,0.0,1.0,0.0
676,image_676.jpg,1.0,1.0,1.0,0.0
677,image_677.jpg,0.0,1.0,0.0,0.0
678,image_678.jpg,1.0,0.0,0.0,0.0
679,image_679.jpg,0.0,1.0,0.0,0.0
680,image_680.jpg,1.0,1.0,1.0,0.0
681,image_681.jpg,1.0,1.0,0.0,0.0
682,image_682.jpg,1.0,1.0,1.0,0.0
683,image_683.jpg,1.0,1.0,1.0,0.0
684,image_684.jpg,1.0,0.0,0.0,0.0
685,image_685.jpg,1.0,1.0,1.0,0.0
686,image_686.jpg,1.0,1.0,1.0,0.0
687,image_687.jpg,1.0,0.0,1.0,0.0
688,image_688.jpg,1.0,1.0,0.0,0.0
689,image_689.jpg,1.0,1.0,1.0,0.0
690,image_690.jpg,1.0,1.0,0.0,0.0
691,image_691.jpg,1.0,1.0,1.0,0.0
692,image_692.jpg,1.0,1.0,1.0,0.0
693,image_693.jpg,1.0,1.0,1.0,0.0
694,image_694.jpg,1.0,1.0,0.0,0.0
695,image_695.jpg,1.0,1.0,1.0,0.0
696,image_696.jpg,1.0,1.0,1.0,0.0
697,image_697.jpg,0.0,1.0,0.0,1.0
698,image_698.jpg,1.0,1.0,0.0,0.0
699,image_699.jpg,1.0,0.0,0.0,0.0
700,image_700.jpg,1.0,1.0,1.0,0.0
701,image_701.jpg,1.0,0.0,1.0,0.0
702,image_702.jpg,1.0,1.0,0.0,0.0
703,image_703.jpg,1.0,1.0,0.0,1.0
704,image_704.jpg,1.0,1.0,1.0,0.0
705,image_705.jpg,1.0,1.0,0.0,0.0
706,image_706.jpg,1.0,1.0,1.0,0.0
707,image_707.jpg,1.0,1.0,0.0,0.0
708,image_708.jpg,0.0,1.0,0.0,0.0
709,image_709.jpg,1.0,1.0,1.0,0.0
710,image_710.jpg,1.0,1.0,0.0,0.0
711,image_711.jpg,0.0,1.0,0.0,0.0
712,image_712.jpg,1.0,1.0,0.0,0.0
713,image_713.jpg,1.0,1.0,0.0,0.0
714,image_714.jpg,1.0,1.0,1.0,0.0
715,image_715.jpg,1.0,1.0,1.0,0.0
716,image_716.jpg,1.0,1.0,0.0,0.0
717,image_717.jpg,0.0,1.0,0.0,0.0
718,image_718.jpg,1.0,1.0,1.0,0.0
719,image_719.jpg,1.0,1.0,0.0,0.0
720,image_720.jpg,1.0,1.0,1.0,0.0
721,image_721.jpg,1.0,0.0,0.0,0.0
722,image_722.jpg,1.0,1.0,0.0,0.0
723,image_723.jpg,1.0,1.0,1.0,0.0
724,image_724.jpg,0.0,1.0,1.0,0.0
725,image_725.jpg,0.0,1.0,1.0,0.0
726,image_726.jpg,1.0,0.0,0.0,0.0
727,image_727.jpg,1.0,1.0,0.0,0.0
728,image_728.jpg,1.0,1.0,0.0,0.0
729,image_729.jpg,1.0,1.0,0.0,0.0
730,image_730.jpg,0.0,1.0,1.0,0.0
731,image_731.jpg,1.0,1.0,0.0,0.0
732,image_732.jpg,1.0,1.0,1.0,0.0
733,image_733.jpg,1.0,0.0,0.0,1.0
734,image_734.jpg,1.0,1.0,0.0,0.0
735,image_735.jpg,1.0,1.0,1.0,0.0
736,image_736.jpg,1.0,1.0,1.0,0.0
737,image_737.jpg,1.0,1.0,1.0,0.0
738,image_738.jpg,1.0,0.0,1.0,0.0
739,image_739.jpg,1.0,1.0,1.0,0.0
740,image_740.jpg,1.0,1.0,0.0,0.0
741,image_741.jpg,1.0,1.0,0.0,1.0
742,image_742.jpg,1.0,1.0,0.0,0.0
743,image_743.jpg,1.0,1.0,1.0,0.0
744,image_744.jpg,1.0,1.0,0.0,0.0
745,image_745.jpg,1.0,1.0,1.0,1.0
746,image_746.jpg,1.0,1.0,1.0,0.0
747,image_747.jpg,1.0,1.0,0.0,0.0
748,image_748.jpg,1.0,1.0,1.0,0.0
749,image_749.jpg,1.0,1.0,1.0,0.0
750,image_750.jpg,1.0,0.0,0.0,0.0
751,image_751.jpg,1.0,1.0,0.0,0.0
752,image_752.jpg,1.0,0.0,0.0,0.0
753,image_753.jpg,0.0,1.0,1.0,0.0
754,image_754.jpg,0.0,1.0,1.0,0.0
755,image_755.jpg,1.0,0.0,1.0,0.0
756,image_756.jpg,1.0,1.0,0.0,0.0
757,image_757.jpg,1.0,1.0,1.0,0.0
758,image_758.jpg,1.0,1.0,0.0,0.0
759,image_759.jpg,1.0,1.0,1.0,0.0
760,image_760.jpg,1.0,1.0,0.0,0.0
761,image_761.jpg,1.0,1.0,1.0,0.0
762,image_762.jpg,1.0,1.0,1.0,0.0
763,image_763.jpg,1.0,1.0,1.0,1.0
764,image_764.jpg,1.0,1.0,1.0,0.0
765,image_765.jpg,1.0,1.0,0.0,0.0
766,image_766.jpg,1.0,0.0,1.0,0.0
767,image_767.jpg,1.0,1.0,0.0,0.0
768,image_768.jpg,0.0,1.0,0.0,0.0
769,image_769.jpg,1.0,1.0,0.0,0.0
770,image_770.jpg,1.0,1.0,0.0,0.0
771,image_771.jpg,1.0,1.0,1.0,0.0
772,image_772.jpg,0.0,1.0,0.0,0.0
773,image_773.jpg,1.0,1.0,1.0,0.0
774,image_774.jpg,1.0,1.0,0.0,1.0
775,image_775.jpg,1.0,0.0,1.0,1.0
776,image_776.jpg,0.0,1.0,1.0,0.0
777,image_777.jpg,1.0,1.0,0.0,0.0
778,image_778.jpg,1.0,1.0,1.0,0.0
779,image_779.jpg,1.0,1.0,0.0,0.0
780,image_780.jpg,1.0,1.0,0.0,0.0
781,image_781.jpg,1.0,1.0,1.0,0.0
782,image_782.jpg,1.0,1.0,0.0,0.0
783,image_783.jpg,1.0,1.0,0.0,0.0
784,image_784.jpg,0.0,1.0,0.0,0.0
785,image_785.jpg,1.0,0.0,1.0,0.0
786,image_786.jpg,1.0,0.0,1.0,0.0
787,image_787.jpg,1.0,1.0,0.0,0.0
788,image_788.jpg,1.0,1.0,0.0,0.0
789,image_789.jpg,0.0,1.0,1.0,0.0
790,image_790.jpg,1.0,0.0,0.0,0.0
791,image_791.jpg,0.0,1.0,1.0,0.0
792,image_792.jpg,1.0,0.0,1.0,0.0
793,image_793.jpg,1.0,1.0,1.0,0.0
794,image_794.jpg,1.0,1.0,1.0,0.0
795,image_795.jpg,1.0,1.0,1.0,0.0
796,image_796.jpg,1.0,0.0,1.0,0.0
797,image_797.jpg,1.0,1.0,0.0,1.0
798,image_798.jpg,1.0,1.0,0.0,0.0
799,image_799.jpg,1.0,1.0,1.0,0.0
800,image_800.jpg,1.0,0.0,1.0,0.0
801,image_801.jpg,0.0,0.0,0.0,0.0
802,image_802.jpg,1.0,1.0,1.0,0.0
803,image_803.jpg,1.0,1.0,0.0,0.0
804,image_804.jpg,1.0,1.0,1.0,0.0
805,image_805.jpg,1.0,1.0,0.0,0.0
806,image_806.jpg,1.0,1.0,0.0,1.0
807,image_807.jpg,1.0,0.0,1.0,0.0
808,image_808.jpg,1.0,1.0,1.0,0.0
809,image_809.jpg,1.0,0.0,0.0,0.0
810,image_810.jpg,1.0,1.0,1.0,0.0
811,image_811.jpg,1.0,1.0,1.0,0.0
812,image_812.jpg,1.0,1.0,1.0,0.0
813,image_813.jpg,1.0,1.0,0.0,0.0
814,image_814.jpg,1.0,1.0,0.0,0.0
815,image_815.jpg,1.0,1.0,1.0,0.0
816,image_816.jpg,1.0,1.0,1.0,0.0
817,image_817.jpg,1.0,0.0,0.0,0.0
818,image_818.jpg,1.0,0.0,0.0,0.0
819,image_819.jpg,1.0,1.0,1.0,0.0
820,image_820.jpg,0.0,1.0,0.0,0.0
821,image_821.jpg,1.0,1.0,0.0,0.0
822,image_822.jpg,1.0,1.0,0.0,0.0
823,image_823.jpg,1.0,0.0,0.0,0.0
824,image_824.jpg,1.0,1.0,1.0,0.0
825,image_825.jpg,0.0,1.0,0.0,1.0
826,image_826.jpg,1.0,1.0,0.0,0.0
827,image_827.jpg,1.0,1.0,1.0,0.0
828,image_828.jpg,1.0,1.0,1.0,0.0
829,image_829.jpg,1.0,1.0,0.0,0.0
830,image_830.jpg,1.0,1.0,1.0,0.0
831,image_831.jpg,1.0,1.0,0.0,0.0
832,image_832.jpg,1.0,1.0,0.0,0.0
833,image_833.jpg,1.0,1.0,1.0,1.0
834,image_834.jpg,1.0,1.0,0.0,0.0
835,image_835.jpg,1.0,1.0,1.0,1.0
836,image_836.jpg,1.0,1.0,1.0,1.0
837,image_837.jpg,1.0,1.0,1.0,0.0
838,image_838.jpg,0.0,1.0,1.0,0.0
839,image_839.jpg,1.0,0.0,0.0,0.0
840,image_840.jpg,1.0,1.0,1.0,0.0
841,image_841.jpg,0.0,1.0,1.0,0.0
842,image_842.jpg,1.0,1.0,1.0,0.0
843,image_843.jpg,1.0,1.0,0.0,1.0
844,image_844.jpg,1.0,1.0,1.0,0.0
845,image_845.jpg,1.0,1.0,1.0,0.0
846,image_846.jpg,1.0,1.0,0.0,1.0
847,image_847.jpg,1.0,0.0,0.0,0.0
848,image_848.jpg,1.0,1.0,0.0,0.0
849,image_849.jpg,1.0,0.0,1.0,1.0
850,image_850.jpg,1.0,1.0,0.0,0.0
851,image_851.jpg,1.0,1.0,0.0,0.0
852,image_852.jpg,1.0,1.0,1.0,0.0
853,image_853.jpg,1.0,1.0,1.0,0.0
854,image_854.jpg,1.0,1.0,0.0,0.0
855,image_855.jpg,0.0,1.0,0.0,0.0
856,image_856.jpg,1.0,1.0,1.0,1.0
857,image_857.jpg,1.0,1.0,1.0,0.0
858,image_858.jpg,1.0,1.0,0.0,0.0
859,image_859.jpg,1.0,1.0,0.0,0.0
860,image_860.jpg,1.0,0.0,0.0,0.0
861,image_861.jpg,1.0,0.0,1.0,0.0
862,image_862.jpg,1.0,1.0,1.0,0.0
863,image_863.jpg,0.0,1.0,1.0,0.0
864,image_864.jpg,0.0,1.0,1.0,0.0
865,image_865.jpg,1.0,0.0,0.0,0.0
866,image_866.jpg,1.0,1.0,0.0,0.0
867,image_867.jpg,1.0,1.0,1.0,0.0
868,image_868.jpg,1.0,1.0,1.0,0.0
869,image_869.jpg,1.0,0.0,1.0,0.0
870,image_870.jpg,1.0,1.0,1.0,0.0
871,image_871.jpg,1.0,0.0,1.0,0.0
872,image_872.jpg,1.0,1.0,1.0,0.0
873,image_873.jpg,0.0,1.0,1.0,0.0
874,image_874.jpg,1.0,1.0,0.0,0.0
876,image_876.jpg,1.0,1.0,1.0,0.0
877,image_877.jpg,0.0,1.0,0.0,0.0
878,image_878.jpg,1.0,1.0,0.0,0.0
879,image_879.jpg,1.0,1.0,0.0,0.0
880,image_880.jpg,1.0,1.0,0.0,0.0
881,image_881.jpg,1.0,1.0,1.0,0.0
882,image_882.jpg,0.0,1.0,1.0,0.0
883,image_883.jpg,1.0,1.0,1.0,0.0
884,image_884.jpg,1.0,1.0,1.0,0.0
885,image_885.jpg,1.0,1.0,1.0,0.0
886,image_886.jpg,1.0,0.0,0.0,0.0
887,image_887.jpg,1.0,1.0,1.0,1.0
888,image_888.jpg,1.0,1.0,0.0,0.0
889,image_889.jpg,0.0,1.0,1.0,0.0
890,image_890.jpg,1.0,1.0,1.0,0.0
891,image_891.jpg,1.0,1.0,0.0,0.0
892,image_892.jpg,1.0,0.0,1.0,0.0
893,image_893.jpg,1.0,0.0,0.0,0.0
894,image_894.jpg,1.0,1.0,1.0,0.0
895,image_895.jpg,1.0,1.0,0.0,1.0
896,image_896.jpg,1.0,1.0,0.0,0.0
897,image_897.jpg,1.0,0.0,1.0,0.0
898,image_898.jpg,1.0,1.0,0.0,0.0
899,image_899.jpg,0.0,1.0,1.0,0.0
900,image_900.jpg,1.0,1.0,1.0,0.0
901,image_901.jpg,1.0,1.0,1.0,0.0
902,image_902.jpg,1.0,1.0,1.0,0.0
903,image_903.jpg,1.0,1.0,1.0,0.0
904,image_904.jpg,1.0,0.0,1.0,0.0
905,image_905.jpg,1.0,0.0,0.0,0.0
906,image_906.jpg,1.0,1.0,0.0,0.0
907,image_907.jpg,0.0,1.0,1.0,0.0
908,image_908.jpg,1.0,1.0,1.0,1.0
909,image_909.jpg,1.0,1.0,1.0,0.0
910,image_910.jpg,1.0,1.0,0.0,0.0
911,image_911.jpg,1.0,1.0,1.0,0.0
912,image_912.jpg,1.0,1.0,0.0,0.0
913,image_913.jpg,1.0,1.0,1.0,0.0
914,image_914.jpg,1.0,1.0,1.0,0.0
915,image_915.jpg,1.0,0.0,0.0,0.0
916,image_916.jpg,1.0,1.0,1.0,0.0
917,image_917.jpg,1.0,1.0,0.0,0.0
918,image_918.jpg,1.0,1.0,1.0,0.0
919,image_919.jpg,1.0,1.0,1.0,0.0
920,image_920.jpg,1.0,1.0,1.0,0.0
921,image_921.jpg,1.0,1.0,1.0,0.0
922,image_922.jpg,1.0,0.0,0.0,0.0
923,image_923.jpg,1.0,1.0,1.0,1.0
924,image_924.jpg,1.0,1.0,0.0,0.0
925,image_925.jpg,1.0,0.0,1.0,0.0
926,image_926.jpg,1.0,0.0,0.0,0.0
927,image_927.jpg,1.0,0.0,0.0,0.0
928,image_928.jpg,1.0,1.0,1.0,0.0
929,image_929.jpg,1.0,1.0,1.0,0.0
930,image_930.jpg,1.0,1.0,1.0,0.0
931,image_931.jpg,1.0,0.0,0.0,0.0
932,image_932.jpg,1.0,1.0,0.0,0.0
933,image_933.jpg,1.0,1.0,0.0,0.0
934,image_934.jpg,1.0,1.0,1.0,0.0
935,image_935.jpg,1.0,1.0,1.0,0.0
936,image_936.jpg,0.0,1.0,0.0,0.0
937,image_937.jpg,1.0,1.0,0.0,0.0
938,image_938.jpg,1.0,1.0,1.0,0.0
939,image_939.jpg,0.0,1.0,1.0,0.0
940,image_940.jpg,1.0,1.0,0.0,0.0
941,image_941.jpg,1.0,1.0,1.0,0.0
942,image_942.jpg,1.0,1.0,0.0,0.0
943,image_943.jpg,1.0,1.0,0.0,1.0
944,image_944.jpg,1.0,1.0,0.0,0.0
945,image_945.jpg,1.0,0.0,0.0,0.0
946,image_946.jpg,1.0,0.0,0.0,0.0
947,image_947.jpg,1.0,1.0,0.0,0.0
948,image_948.jpg,1.0,1.0,1.0,0.0
949,image_949.jpg,0.0,1.0,1.0,0.0
950,image_950.jpg,1.0,1.0,0.0,0.0
951,image_951.jpg,1.0,1.0,0.0,1.0
952,image_952.jpg,1.0,1.0,1.0,0.0
953,image_953.jpg,0.0,1.0,0.0,0.0
954,image_954.jpg,1.0,1.0,1.0,0.0
955,image_955.jpg,1.0,0.0,1.0,0.0
956,image_956.jpg,1.0,0.0,1.0,0.0
957,image_957.jpg,1.0,0.0,0.0,0.0
958,image_958.jpg,1.0,0.0,0.0,0.0
959,image_959.jpg,1.0,0.0,1.0,0.0
960,image_960.jpg,1.0,1.0,0.0,0.0
961,image_961.jpg,1.0,1.0,0.0,0.0
962,image_962.jpg,0.0,0.0,1.0,1.0
963,image_963.jpg,1.0,1.0,0.0,1.0
964,image_964.jpg,1.0,1.0,1.0,0.0
965,image_965.jpg,1.0,1.0,0.0,0.0
966,image_966.jpg,1.0,1.0,0.0,0.0
967,image_967.jpg,1.0,0.0,1.0,0.0
968,image_968.jpg,1.0,1.0,0.0,0.0
969,image_969.jpg,1.0,1.0,1.0,0.0
970,image_970.jpg,1.0,1.0,1.0,1.0
971,image_971.jpg,1.0,1.0,0.0,0.0
972,image_972.jpg,1.0,1.0,1.0,0.0
973,image_973.jpg,0.0,1.0,0.0,0.0
974,image_974.jpg,1.0,1.0,1.0,1.0
